transaction_amount,transaction_hour,distance_from_home_km,distance_from_last_transaction_km,ratio_to_median_purchase,repeat_retailer,used_chip,used_pin,online_order,cash_withdrawal,card_age_days,device_trust_score,transactions_last_24h,merchant_risk_score,weekend,foreign_transaction,fraud
275.7,21,13.09,9.81,0.858,1,0,0,1,0,576,0.381,7,48.32,0,1,1
16.84,10,0.36,3.77,0.414,1,1,0,1,0,710,0.704,4,20.04,0,0,0
13.03,20,0.24,4.06,1.39,0,1,0,0,0,353,0.99,5,24.67,1,1,0
59.24,9,15.07,7.11,0.629,1,1,0,1,0,10,0.669,5,57.38,0,0,1
45.6,22,17.6,1.55,1.138,1,1,0,1,0,722,0.61,5,35.21,1,0,0
39.43,3,18.22,8.43,1.158,0,1,0,0,0,797,0.66,2,17.99,0,0,0
14.0,17,9.83,10.76,1.49,1,0,1,1,0,819,0.735,5,16.7,0,0,0
49.26,3,39.14,3.62,1.607,1,1,0,0,0,760,0.926,2,20.49,0,0,0
71.93,6,5.29,3.18,0.82,1,0,0,1,0,2036,0.787,3,32.05,0,0,0
88.49,9,7.69,11.4,1.446,1,1,0,0,0,269,0.684,6,20.05,0,0,0
146.79,17,9.39,3.91,1.985,0,0,1,0,0,1100,0.713,3,58.38,0,0,0
30.59,17,24.12,1.2,1.588,1,0,0,0,0,727,0.305,2,37.45,0,0,0
12.88,6,18.17,0.5,2.233,1,0,0,0,0,694,0.684,1,59.3,1,0,0
40.28,8,3.94,15.46,1.529,1,0,0,0,0,84,0.862,2,38.21,0,0,0
25.03,22,64.0,0.12,0.978,1,0,1,1,0,645,0.775,4,12.91,0,0,0
9.56,1,0.52,0.17,4.305,0,1,1,0,0,10,0.757,4,31.57,0,0,0
39.31,14,11.17,10.77,2.368,1,0,0,1,1,232,0.915,3,63.83,0,0,0
20.97,11,20.23,0.55,0.394,1,1,1,1,0,905,0.32,4,19.28,1,0,0
65.52,21,2.96,1.56,1.141,1,1,0,0,0,473,0.82,3,35.46,0,0,0
3.49,14,43.3,0.3,1.104,1,0,0,0,0,394,0.99,7,23.63,0,0,0
22.84,11,11.47,0.47,1.826,1,1,0,0,0,419,0.759,5,37.01,0,0,0
43.08,12,14.64,10.23,0.975,1,0,1,0,0,321,0.669,4,20.69,0,0,0
13.13,23,11.28,9.48,2.336,1,1,0,1,0,810,0.678,4,44.94,0,0,0
8.33,9,18.85,9.1,1.046,1,0,0,1,0,1073,0.691,1,15.72,0,0,0
11.11,16,4.9,9.47,0.679,0,1,1,1,0,825,0.745,4,30.96,1,0,0
17.3,20,13.45,21.46,1.18,0,1,0,0,0,486,0.99,5,13.81,0,0,0
11.71,18,19.04,5.67,1.19,1,1,0,0,0,1026,0.99,5,46.05,1,0,0
16.33,12,7.71,2.84,1.265,1,0,0,0,0,1105,0.864,2,13.14,0,0,0
20.69,0,2.28,13.07,0.927,1,1,0,1,0,433,0.782,7,42.74,0,0,0
53.91,19,13.06,0.37,1.13,0,1,0,0,0,163,0.73,3,23.63,1,0,0
29.93,3,37.86,5.0,0.65,1,1,1,1,0,355,0.755,3,23.8,1,0,0
67.67,20,1.52,2.19,1.84,1,1,1,0,0,812,0.727,3,20.45,0,0,0
8.89,16,1.27,30.97,3.531,0,0,1,1,0,691,0.886,2,50.09,0,0,0
58.5,15,7.46,9.98,1.543,0,1,0,1,1,638,0.74,3,31.01,1,0,0
18.9,18,2.18,15.5,0.633,1,1,0,1,1,988,0.651,1,10.97,0,0,1
12.8,20,3.05,13.99,1.152,1,0,1,1,0,1037,0.99,1,33.27,1,0,0
32.64,13,2.67,1.66,0.369,1,1,0,1,1,538,0.844,2,28.73,0,0,0
10.9,20,24.39,15.93,1.282,0,0,0,0,0,644,0.99,2,35.6,0,0,1
29.49,16,41.15,1.7,0.579,0,1,0,0,0,403,0.962,3,37.27,0,0,0
37.44,23,5.67,0.54,0.989,1,1,1,0,0,1032,0.605,2,42.86,0,0,0
7.28,5,9.61,14.12,2.058,0,1,1,0,0,196,0.99,4,36.48,0,0,0
77.11,6,7.85,9.57,0.415,0,1,1,0,0,772,0.856,4,26.94,1,0,0
15.74,23,0.17,4.57,0.968,1,0,0,1,0,1086,0.818,3,27.71,0,0,0
32.68,8,8.24,5.4,2.604,1,0,0,0,0,791,0.537,2,25.13,0,0,0
41.96,8,4.69,17.28,0.675,0,0,0,1,0,558,0.667,2,11.25,1,1,0
42.74,4,7.96,1.87,0.491,0,0,0,1,0,854,0.63,4,49.03,0,0,0
9.69,20,0.18,5.59,1.457,1,1,1,0,0,237,0.75,3,45.88,0,0,0
12.93,10,5.09,0.9,0.423,1,0,0,0,1,1253,0.746,2,36.21,1,1,0
27.06,21,0.34,12.02,0.226,0,1,1,1,0,10,0.538,3,16.72,0,0,0
114.86,9,10.79,11.17,0.761,0,1,0,0,1,387,0.693,6,14.8,1,0,0
27.39,11,4.67,5.08,1.326,1,1,1,0,0,846,0.605,0,42.64,1,0,0
87.45,7,7.96,6.42,0.618,1,1,1,0,0,10,0.786,1,22.76,1,0,0
27.29,2,2.77,3.45,0.589,1,1,0,0,0,649,0.845,2,57.59,1,0,0
12.93,12,13.23,0.46,0.652,1,0,1,1,1,422,0.751,1,19.74,0,0,0
48.67,7,1.43,7.5,1.571,1,1,0,0,0,43,0.8,1,39.45,0,0,0
26.39,8,9.57,2.64,0.75,1,1,1,1,0,1024,0.377,2,45.34,1,1,0
5.78,13,2.23,1.77,1.123,1,0,0,0,0,541,0.92,5,58.38,0,0,0
13.16,15,12.71,9.23,1.568,1,1,0,0,0,10,0.952,3,38.02,0,0,0
279.16,23,32.12,5.36,0.555,0,0,0,0,0,273,0.535,3,40.23,0,0,1
7.6,2,4.05,6.39,0.683,1,0,1,1,0,193,0.65,3,79.72,1,0,0
9.29,21,1.48,0.62,0.819,1,1,1,1,1,999,0.529,4,22.3,1,0,0
33.25,7,12.64,12.69,0.828,1,0,1,0,0,795,0.783,3,8.6,0,0,0
12.16,8,1.33,5.42,1.48,1,0,0,1,0,10,0.881,4,64.47,0,0,0
27.26,6,4.47,19.99,0.493,0,1,1,0,0,476,0.585,6,21.34,1,1,0
21.86,2,9.59,3.76,0.48,1,0,0,1,0,1181,0.512,1,36.98,0,0,0
54.86,0,0.89,1.91,0.981,1,1,1,1,1,1469,0.727,4,14.15,0,1,0
19.85,8,4.06,15.13,1.484,1,0,0,1,1,204,0.91,5,22.1,1,0,0
3.41,16,8.61,23.28,1.786,0,0,1,0,1,103,0.78,1,14.01,0,0,0
35.39,4,11.04,0.54,1.577,1,1,1,0,0,1058,0.733,0,20.73,1,0,0
84.1,10,9.05,8.26,2.425,1,1,0,1,0,425,0.525,4,28.11,0,0,1
55.6,9,1.31,6.21,1.353,0,1,1,1,0,959,0.843,6,10.78,0,0,0
16.55,0,11.13,0.55,0.903,1,1,0,1,1,838,0.499,1,36.94,0,0,0
25.96,11,30.16,2.58,1.228,1,1,0,1,0,1116,0.952,5,64.14,1,0,0
81.28,13,13.07,4.48,0.802,1,1,0,0,0,795,0.782,7,29.2,0,0,0
38.4,12,8.53,3.51,0.775,1,1,1,1,0,879,0.717,1,27.5,0,0,0
10.59,13,48.32,32.05,2.068,0,0,1,0,0,770,0.791,5,37.3,1,0,0
35.58,8,8.14,0.77,0.961,0,1,0,0,0,1231,0.775,5,11.24,0,0,0
35.61,10,16.15,6.66,0.346,1,0,1,0,1,1257,0.976,2,27.37,0,0,0
1.58,12,0.52,7.63,0.99,1,1,1,1,0,812,0.694,7,53.68,0,0,0
182.51,20,4.28,5.12,0.748,1,0,0,1,1,949,0.903,4,8.85,0,1,0
10.03,8,12.96,1.39,0.355,1,0,1,1,0,875,0.839,0,27.36,1,0,0
127.51,17,32.78,11.52,1.335,0,0,1,0,0,400,0.459,4,37.26,1,0,1
13.63,22,3.36,5.69,1.795,1,0,1,0,0,10,0.885,4,49.91,0,0,0
5.18,14,39.09,33.32,0.452,1,0,0,0,0,796,0.595,1,35.42,1,0,0
32.69,23,6.61,1.17,0.564,1,1,1,0,0,609,0.754,2,58.29,0,0,0
18.89,20,1.12,5.21,0.508,1,1,1,1,0,143,0.629,4,13.96,0,0,0
18.47,1,11.46,1.96,0.518,1,0,0,1,1,882,0.927,1,69.07,0,0,0
104.83,20,40.99,1.9,3.864,1,0,0,1,0,640,0.745,3,17.99,1,0,0
2.44,18,21.84,3.34,1.694,1,0,0,0,0,10,0.65,4,30.47,1,0,0
29.56,13,8.2,9.12,1.354,1,1,0,0,0,130,0.581,4,26.76,1,0,0
7.76,6,0.51,19.85,1.337,1,1,0,1,0,10,0.698,1,18.09,0,0,0
16.64,7,0.74,16.74,0.88,1,1,0,0,0,822,0.389,3,17.81,1,0,0
55.65,15,8.96,7.72,0.89,0,0,1,1,0,617,0.555,4,30.0,0,0,0
43.88,7,6.74,3.75,1.018,0,0,0,1,0,1003,0.659,1,11.01,1,0,0
29.79,6,1.62,9.93,0.42,1,1,0,1,0,988,0.416,2,16.81,1,1,0
4.08,2,12.55,13.57,0.898,0,1,0,0,0,221,0.674,4,32.14,1,0,1
67.27,5,1.78,7.46,0.767,1,1,1,0,0,497,0.452,3,31.94,0,1,0
37.97,12,29.7,9.6,1.026,0,1,0,1,0,144,0.926,3,26.96,1,0,0
20.1,14,2.66,14.01,3.174,0,1,0,0,0,560,0.519,2,55.44,0,1,0
16.24,6,40.4,4.74,0.872,1,0,1,0,0,698,0.446,2,30.81,0,0,0
17.32,2,3.22,0.08,0.848,1,0,1,0,0,555,0.762,2,65.0,0,1,0
9.46,3,9.76,3.1,1.263,0,1,1,0,0,656,0.699,3,48.7,1,0,0
14.51,14,9.95,2.4,1.405,0,1,1,0,1,758,0.99,0,47.78,0,0,0
27.97,8,7.02,16.67,2.047,0,1,1,1,0,1058,0.957,2,38.65,1,0,0
28.59,7,2.77,22.58,0.7,0,1,1,1,0,896,0.67,2,22.97,0,0,0
18.46,7,49.72,7.24,1.328,1,0,0,0,0,932,0.375,4,37.54,0,0,0
10.33,14,14.69,2.66,0.475,1,0,1,0,0,10,0.646,5,33.57,0,0,0
26.38,8,8.27,2.02,0.926,1,0,1,0,0,814,0.827,3,10.82,0,1,0
105.85,10,51.93,1.38,0.88,1,0,0,1,0,235,0.881,1,12.22,0,0,0
4.4,8,1.55,10.21,1.425,0,1,1,0,1,311,0.979,3,33.98,0,0,0
17.66,21,4.56,5.45,1.036,0,1,0,1,0,158,0.822,2,24.76,1,0,0
13.59,13,9.85,0.63,0.826,0,0,0,0,1,691,0.87,1,39.49,0,0,0
41.3,22,5.09,16.67,1.062,1,0,1,0,0,412,0.99,6,22.52,1,0,0
145.93,9,6.28,18.28,2.434,0,0,0,1,0,388,0.929,3,44.96,0,0,1
34.21,2,5.79,0.54,1.378,1,0,1,0,0,228,0.599,3,9.85,0,0,0
14.53,19,37.29,1.79,3.206,1,0,1,0,1,818,0.845,4,42.91,0,0,0
31.83,17,0.71,1.08,1.79,1,0,1,1,0,455,0.923,9,83.68,0,0,0
52.41,21,1.68,3.47,0.538,1,1,1,0,0,2272,0.906,2,20.67,0,0,0
22.26,13,5.4,9.58,0.42,1,1,1,0,0,10,0.896,4,42.72,0,0,0
69.2,6,4.61,17.02,1.037,0,1,0,1,0,1223,0.731,0,55.9,1,0,1
116.54,2,0.64,2.7,0.649,1,1,1,0,0,655,0.864,4,20.91,0,0,0
14.77,7,5.0,2.41,0.474,0,1,0,1,0,10,0.929,4,14.07,0,1,0
26.54,5,0.36,1.44,2.834,0,0,0,1,0,1085,0.791,3,45.84,1,0,0
6.09,0,8.54,12.81,0.59,1,1,1,0,0,1162,0.965,4,68.82,0,1,0
35.43,9,19.31,8.71,1.597,0,1,0,0,0,473,0.535,3,13.96,1,0,0
20.35,5,9.63,4.32,1.544,1,1,0,0,0,920,0.804,3,16.42,0,0,0
19.28,3,3.45,6.38,0.588,1,0,1,0,0,157,0.922,2,20.33,0,0,0
46.52,11,16.08,4.71,0.345,1,1,0,1,0,1038,0.566,2,45.91,0,0,0
17.94,1,20.23,4.24,2.7,1,0,1,0,0,725,0.807,2,38.11,0,0,0
3.54,15,5.72,9.54,1.106,0,0,1,0,0,354,0.699,1,59.68,1,0,0
42.51,22,20.05,26.63,0.995,1,0,1,1,0,41,0.751,4,15.5,0,0,0
21.41,11,31.02,5.29,1.048,0,1,1,0,0,475,0.937,3,15.76,0,0,0
29.55,17,3.83,2.21,2.717,1,0,1,0,0,690,0.713,1,2.61,0,1,0
11.24,15,17.72,2.32,1.373,0,1,1,0,0,636,0.793,1,53.04,0,0,0
14.31,9,2.42,21.13,0.836,1,0,0,0,0,118,0.585,3,49.89,1,0,0
12.6,22,18.68,15.8,0.657,1,1,1,1,0,597,0.449,5,23.39,0,0,0
44.34,9,0.62,9.61,0.584,0,0,0,0,0,775,0.99,1,43.37,0,0,0
27.42,7,36.92,3.0,1.276,1,0,1,0,0,776,0.633,2,9.76,0,0,0
52.35,16,0.7,10.37,1.069,1,1,1,1,0,1351,0.69,2,33.04,1,0,0
12.21,22,20.66,0.41,1.227,1,1,1,0,1,10,0.837,3,33.45,0,0,0
39.86,12,7.02,4.29,0.877,1,1,1,0,1,197,0.673,2,25.41,0,0,0
7.97,20,1.33,15.16,0.682,1,1,1,0,0,720,0.99,2,36.04,1,0,0
9.12,19,5.49,1.24,0.616,1,0,0,0,0,937,0.69,1,27.14,0,0,0
5.75,14,5.72,21.14,0.612,1,1,1,1,0,970,0.497,3,42.43,0,0,0
54.84,3,30.61,4.63,0.907,1,1,0,0,0,473,0.652,2,60.43,1,0,0
9.62,3,8.57,18.69,1.204,1,1,0,1,0,1467,0.301,1,37.08,0,1,1
20.76,4,2.83,14.16,1.307,1,1,0,1,0,437,0.99,2,14.92,1,0,0
96.34,19,9.79,4.14,0.53,0,1,0,1,0,10,0.99,3,19.37,0,0,0
13.72,2,7.24,1.47,1.169,1,1,0,0,0,1098,0.659,2,23.32,0,0,1
14.0,23,28.63,0.22,0.694,1,1,1,0,0,782,0.99,3,8.73,0,0,0
5.55,3,13.7,0.2,0.853,0,1,0,1,0,516,0.828,5,54.57,0,0,0
48.67,6,14.79,13.84,1.394,1,1,1,0,0,193,0.923,5,11.94,0,0,0
42.96,23,0.02,0.02,1.702,1,1,0,0,0,482,0.977,4,55.83,1,0,1
12.03,3,11.54,3.27,0.846,0,0,0,0,0,1320,0.47,2,42.39,1,0,0
8.03,23,17.86,3.8,1.199,1,1,1,0,0,238,0.785,3,42.59,0,0,0
15.21,6,10.85,28.35,1.814,1,1,1,0,0,1243,0.649,5,13.69,0,0,1
13.16,2,40.89,2.55,1.413,1,0,1,0,1,687,0.838,5,9.75,0,0,0
57.7,8,0.01,7.95,0.876,1,0,0,1,0,1172,0.834,4,55.94,0,1,1
8.09,7,7.66,3.45,1.962,1,0,0,1,0,737,0.764,2,27.33,0,0,0
50.17,5,13.28,29.07,0.753,1,0,1,0,0,946,0.656,6,48.87,0,0,0
17.42,18,1.5,2.82,0.446,1,0,0,0,1,918,0.924,1,27.3,1,1,0
156.9,22,1.87,8.81,0.831,1,1,1,0,0,631,0.752,3,11.5,1,0,0
56.6,18,1.46,9.33,0.679,1,1,1,1,0,614,0.814,3,23.05,1,0,0
23.25,8,3.19,7.58,0.933,1,0,1,0,1,770,0.99,2,62.09,1,0,0
41.63,19,5.55,2.83,0.53,1,0,1,0,0,1077,0.7,5,30.54,1,0,0
27.82,21,0.39,5.05,1.224,1,1,0,0,1,1486,0.99,6,12.31,1,0,0
5.89,11,16.04,5.93,0.97,1,0,0,0,0,1383,0.849,2,18.68,0,0,0
18.33,22,20.38,6.41,0.664,1,1,0,1,0,1082,0.416,1,28.72,0,0,0
9.66,1,5.95,2.26,0.595,1,0,0,0,0,10,0.632,2,5.66,0,0,0
15.39,0,3.39,1.33,1.157,0,1,1,1,0,10,0.787,3,25.02,0,0,0
5.32,12,30.54,0.93,1.612,0,1,0,1,1,800,0.842,1,34.95,0,0,0
39.29,18,1.76,1.85,2.602,0,1,1,0,0,1116,0.811,5,14.27,1,0,0
19.72,18,4.18,7.6,1.274,1,1,1,1,1,1120,0.747,4,51.05,0,0,0
5.71,0,8.68,5.73,1.228,1,1,0,1,0,687,0.832,2,17.04,0,0,0
20.23,19,4.42,5.77,0.381,1,1,1,0,0,357,0.839,3,36.28,0,0,0
78.14,5,10.54,3.18,0.703,1,1,1,0,0,596,0.647,6,37.85,1,0,0
2.86,3,27.03,2.08,0.748,1,1,0,0,1,951,0.817,3,34.58,0,0,0
34.69,0,6.6,41.64,0.337,1,0,0,1,0,234,0.466,2,39.21,1,1,0
23.46,10,8.38,3.97,1.52,0,1,0,1,1,171,0.827,2,53.48,1,0,1
11.39,0,4.08,0.01,0.931,1,0,1,0,0,196,0.854,4,38.29,1,0,0
40.63,5,3.43,5.72,0.883,0,0,1,0,0,1480,0.75,4,67.75,1,0,0
4.86,16,7.75,17.81,0.809,1,0,1,0,0,10,0.784,4,19.55,0,1,0
25.79,2,33.27,12.97,1.728,1,1,0,0,0,1277,0.795,1,27.39,1,0,0
54.77,10,6.67,0.35,0.653,1,1,0,0,0,345,0.639,1,45.53,0,0,0
45.52,12,4.81,3.35,1.239,1,0,1,0,1,668,0.982,5,50.13,1,0,0
42.61,4,10.67,19.98,0.948,1,1,1,1,0,1067,0.427,3,17.66,1,0,0
15.78,23,2.93,5.33,1.934,0,1,0,0,1,129,0.919,2,25.98,0,0,0
4.54,11,8.48,7.1,2.121,0,0,0,1,0,660,0.928,2,49.99,1,0,0
50.48,16,4.03,7.91,0.522,1,1,1,0,0,896,0.959,4,54.14,1,0,0
46.43,7,1.54,8.87,1.615,1,0,0,1,1,32,0.454,4,21.27,0,0,0
4.82,0,1.34,1.8,0.853,1,1,1,1,0,277,0.575,3,24.85,1,1,0
11.01,19,0.06,6.63,0.708,0,0,1,0,0,897,0.895,2,36.22,0,0,0
20.62,19,49.57,0.77,0.871,0,1,0,0,0,666,0.728,3,55.99,0,0,0
39.41,21,12.87,14.4,0.699,0,0,0,1,0,988,0.697,3,0.28,1,0,0
18.19,12,12.33,21.57,0.968,0,0,1,1,0,804,0.775,3,44.39,1,0,0
13.78,20,15.73,3.23,1.23,0,1,1,1,0,942,0.745,2,49.19,0,0,0
37.56,9,0.35,4.1,0.429,1,0,1,1,0,533,0.346,2,53.87,0,0,1
63.35,20,5.07,12.17,0.826,1,0,0,0,0,586,0.78,2,17.15,0,1,0
74.62,9,13.54,14.0,0.94,0,1,0,0,0,262,0.501,5,28.74,0,0,0
58.28,14,21.57,5.49,0.474,1,0,1,0,0,1303,0.388,3,37.72,0,1,0
23.0,14,0.28,8.44,1.869,0,1,0,0,0,402,0.865,1,44.49,0,0,0
2.54,20,1.93,16.8,0.677,0,0,0,0,0,336,0.726,3,57.03,1,1,1
32.1,22,14.98,9.11,0.896,1,1,1,1,1,297,0.584,4,21.64,0,0,0
66.46,2,10.23,27.55,0.54,0,0,0,0,0,10,0.897,3,48.82,1,0,0
12.68,18,27.56,4.56,0.767,1,0,1,1,0,1318,0.749,1,33.59,0,0,0
73.72,0,13.39,24.62,1.008,1,1,0,1,0,634,0.787,0,18.59,0,0,0
12.43,9,10.52,2.35,0.489,1,0,0,0,0,288,0.699,5,19.46,0,0,0
24.16,0,11.83,0.63,1.871,1,0,0,1,0,1102,0.603,2,32.71,0,0,0
27.66,5,1.9,1.41,1.111,1,0,1,1,0,1180,0.722,9,31.46,0,0,0
21.56,19,8.13,2.39,0.886,1,0,1,1,0,517,0.795,3,30.68,0,0,0
101.18,13,15.44,2.03,3.156,1,1,0,0,0,10,0.589,4,25.94,0,0,0
33.08,7,5.53,18.26,0.613,1,1,0,1,0,816,0.895,7,23.75,1,0,0
3.76,21,14.93,10.41,0.894,1,1,1,0,1,758,0.712,3,8.62,0,0,0
11.82,7,16.76,12.21,0.512,1,0,0,1,0,780,0.746,6,28.92,0,0,0
46.9,3,2.47,0.99,0.842,0,1,1,0,1,886,0.452,4,2.48,0,0,0
15.15,3,6.28,7.54,1.192,1,1,0,0,0,710,0.666,2,23.73,1,0,0
92.92,8,3.18,4.72,0.599,0,1,1,0,0,395,0.613,4,50.19,0,0,0
24.88,1,37.16,5.25,0.958,1,1,0,1,0,802,0.597,2,43.93,1,0,0
9.26,6,9.64,4.89,0.731,1,0,1,0,0,910,0.796,2,24.23,0,0,0
22.91,22,15.06,4.91,0.885,0,1,1,0,1,995,0.666,5,1.14,0,0,0
19.15,17,9.2,11.12,1.777,0,1,0,0,0,828,0.572,4,18.57,0,0,1
27.56,7,2.18,6.68,1.063,0,1,1,0,0,324,0.924,0,6.38,0,1,0
5.23,18,4.92,13.67,0.702,0,0,1,1,0,263,0.84,3,23.16,0,0,0
101.27,23,19.63,10.38,1.281,1,1,1,0,0,674,0.654,3,57.37,1,0,0
20.87,4,28.91,8.09,1.236,1,1,0,1,1,287,0.733,4,58.11,0,0,0
29.65,6,12.43,2.04,0.914,1,1,0,0,0,404,0.847,1,34.18,1,1,0
17.79,23,11.87,0.78,1.463,1,0,0,0,0,894,0.785,2,35.5,1,1,0
7.32,8,21.39,1.78,0.455,1,1,1,0,1,652,0.793,4,42.05,1,0,1
15.13,21,7.23,5.76,1.197,1,0,0,1,1,614,0.636,2,66.12,0,0,0
24.59,20,3.45,25.92,2.056,1,0,0,1,0,633,0.887,4,36.97,0,0,0
12.64,11,5.26,2.7,2.261,1,1,1,1,0,468,0.746,2,18.66,0,0,0
30.35,2,28.15,3.03,1.793,1,0,0,0,0,803,0.708,4,17.34,0,0,0
37.83,22,0.13,1.78,2.824,1,0,0,1,1,918,0.776,7,55.34,1,0,0
10.19,11,8.81,6.95,0.453,1,0,0,0,0,846,0.942,4,31.14,0,0,0
13.57,11,9.57,2.6,0.652,1,1,1,1,0,609,0.724,3,11.84,0,0,0
23.14,22,51.02,13.04,0.805,1,0,1,1,0,10,0.972,4,23.86,0,0,0
12.05,4,8.11,3.78,1.335,1,1,0,0,1,889,0.578,3,12.84,0,1,0
85.82,3,12.74,7.25,0.787,0,0,0,0,1,419,0.589,2,44.31,0,1,1
12.5,11,5.21,4.38,0.802,0,1,1,1,0,928,0.556,5,35.51,0,0,0
38.54,11,6.22,3.56,0.762,1,0,0,0,0,723,0.726,5,32.78,1,0,0
6.15,7,1.57,1.4,1.023,1,0,1,1,0,217,0.669,4,45.71,0,0,0
24.05,7,7.73,3.68,2.138,1,1,0,0,0,161,0.879,3,41.09,0,0,0
76.74,8,6.0,17.1,4.821,1,1,0,1,0,1173,0.82,3,28.52,1,1,0
76.22,0,27.66,10.89,0.938,1,0,1,1,1,665,0.573,1,53.46,0,0,0
13.33,16,3.36,4.08,0.891,0,0,0,1,0,177,0.951,2,20.7,0,0,0
30.58,12,19.41,0.95,0.757,1,0,1,0,0,727,0.542,3,5.45,0,0,0
102.75,4,4.68,8.93,1.442,0,1,1,1,0,1228,0.693,4,22.97,0,0,0
106.28,23,26.1,0.19,1.234,1,0,0,0,1,680,0.658,5,18.56,1,0,0
43.2,23,0.25,5.63,1.133,0,1,0,1,0,10,0.527,2,18.36,1,0,0
10.75,9,15.34,3.23,1.052,1,0,0,1,1,1308,0.686,1,13.93,1,0,0
35.02,16,4.9,4.25,0.897,1,0,0,0,0,669,0.99,0,35.72,1,0,0
181.96,17,35.14,7.48,0.89,0,1,0,1,0,371,0.921,2,16.91,0,0,0
39.58,17,4.73,2.59,1.246,1,0,1,0,1,334,0.667,6,42.75,0,0,0
22.88,17,5.96,2.25,0.887,1,1,1,1,0,494,0.688,2,18.73,0,0,0
67.76,18,1.36,25.17,1.487,1,0,1,1,1,1110,0.561,3,24.24,0,1,1
35.91,8,49.38,7.34,0.446,1,0,0,0,0,889,0.944,2,28.39,1,0,1
21.75,2,2.3,27.28,0.975,1,0,1,1,0,1374,0.849,5,20.4,0,1,0
44.9,22,37.32,5.22,0.441,0,1,1,0,0,981,0.854,2,17.41,1,0,0
9.27,13,5.21,6.16,0.731,1,0,0,1,0,835,0.972,3,36.87,1,0,0
31.22,14,6.85,9.83,0.8,1,0,0,0,1,565,0.988,5,13.22,0,0,0
5.29,11,6.46,37.96,3.39,1,1,1,0,0,319,0.909,0,24.35,0,0,0
31.51,14,8.79,16.49,0.863,1,1,1,0,0,875,0.641,4,27.14,0,0,0
6.01,10,14.07,6.01,0.379,1,1,0,1,0,707,0.905,2,76.33,0,0,0
103.66,12,5.02,4.99,0.794,1,0,0,1,0,819,0.579,2,26.16,0,0,0
4.39,5,69.22,1.78,0.673,1,0,0,1,0,629,0.741,2,9.46,0,0,1
29.47,4,18.88,8.01,2.656,0,0,1,0,0,10,0.428,6,23.67,1,0,0
124.96,17,3.54,1.05,0.867,1,1,0,0,1,500,0.621,5,20.75,0,1,0
66.22,11,1.55,2.03,1.802,1,1,1,1,0,1125,0.49,4,28.07,0,0,0
38.07,8,3.67,5.44,1.485,1,1,1,0,0,1006,0.593,2,20.78,0,1,0
2.45,16,9.62,2.17,2.203,1,1,0,0,0,10,0.74,4,4.48,0,0,0
15.13,9,3.88,6.63,0.449,1,0,1,1,0,692,0.819,1,31.51,0,0,0
14.36,10,26.39,9.5,0.8,0,1,0,0,0,944,0.97,3,39.55,1,0,0
15.97,7,9.34,5.19,2.654,1,1,0,0,0,482,0.916,2,17.99,0,0,0
5.17,18,23.53,4.85,1.966,1,0,0,0,0,1310,0.68,4,32.04,1,0,0
36.41,8,0.42,3.62,1.48,1,0,1,0,0,1077,0.941,1,16.41,0,0,0
7.09,12,4.95,28.17,0.647,1,1,0,0,0,867,0.813,2,25.83,0,0,0
12.69,15,15.87,1.97,0.648,0,0,0,1,0,123,0.591,4,21.19,0,0,1
13.04,7,2.64,7.01,0.559,0,1,0,0,0,571,0.829,3,40.19,1,0,0
47.61,11,20.84,6.51,0.597,0,1,1,0,0,997,0.535,2,32.5,0,1,0
7.65,12,3.89,13.2,0.675,1,1,1,0,0,506,0.829,3,28.56,0,0,0
7.2,6,41.0,0.76,1.178,1,0,1,0,1,976,0.665,1,20.62,0,0,0
4.93,0,3.38,3.74,0.487,0,1,1,0,0,598,0.765,5,7.61,1,0,0
40.24,12,0.63,11.08,0.66,0,1,1,0,0,843,0.432,9,5.28,0,0,0
53.2,1,3.62,4.35,0.998,1,1,1,0,0,10,0.869,5,21.83,0,0,1
49.78,6,6.45,3.41,1.781,0,1,1,0,0,182,0.876,4,21.06,0,0,0
95.31,9,6.42,12.06,0.155,0,0,1,1,1,522,0.684,4,49.74,0,0,1
17.1,21,43.16,1.1,1.078,1,0,0,1,1,1670,0.953,1,53.2,0,0,0
22.45,11,23.96,2.18,0.764,0,0,0,1,0,242,0.363,0,38.54,0,0,0
10.3,12,0.53,0.52,0.661,1,1,1,0,0,513,0.775,2,32.16,0,1,0
57.56,2,1.54,10.78,1.55,1,1,1,0,0,718,0.721,4,21.4,0,0,0
46.92,1,9.22,2.2,0.834,1,0,0,0,0,128,0.99,5,15.11,0,0,1
20.26,3,0.71,1.55,0.81,0,1,0,0,0,10,0.83,3,55.0,0,0,0
15.03,18,0.67,1.57,0.639,1,1,0,1,0,932,0.724,2,25.55,0,0,0
3.89,2,20.06,4.4,1.271,1,1,1,1,0,705,0.521,4,20.79,1,0,0
63.82,7,5.29,4.9,0.719,1,1,1,1,0,1480,0.747,3,13.44,1,0,0
330.38,8,6.13,16.59,0.809,0,1,0,1,0,607,0.624,4,37.48,0,1,0
9.34,21,24.73,25.67,0.757,1,1,1,1,0,1051,0.893,3,24.98,1,0,0
21.56,9,9.28,3.07,2.709,1,1,1,1,1,534,0.72,7,62.11,0,0,0
31.9,16,5.94,5.71,0.902,1,1,0,1,0,1118,0.714,3,29.02,0,1,0
7.16,0,8.23,3.16,0.964,1,0,1,0,0,507,0.756,5,40.77,0,0,0
